Diena,Klimuk,07724545985,0,3,1,2
Doris,Levee,68795476069,0,1,0,0
Chilton,Trevor,91504764666,1,0,1,1
Billye,Borchardt,80189513219,0,0,1,1
Florance,Wethey,27128477633,1,0,1,2
Rab,Whereat,41758794860,0,1,1,2
Jacquetta,Astie,51996093144,0,0,0,1
Kimble,Franceschelli,64913304936,1,0,1,1
Melisande,Pirri,98972527605,0,0,0,0
Obie,Ellph,16499765589,0,1,0,0
Rosemary,Prozescky,37551581550,0,3,1,2
Kelly,Dunge,72705524820,1,0,0,0
Murry,Benit,75660709504,0,0,1,2
Boonie,Speke,73211622554,1,2,1,1
Corny,Schirok,76585343293,1,0,1,1
Harrietta,Clendinning,57812611241,0,2,0,0
Kristofer,Zavattari,02117343209,0,1,1,2
Carmine,Pauletti,48839071689,0,3,1,2
Val,Peeke,29562116990,0,1,1,1
Sheryl,Nutkin,44338984541,0,1,1,1
Brad,Drakeford,84014355100,0,0,1,0
Krysta,Fausch,39791280178,1,2,1,0
Karyn,Vaissiere,98124806318,0,0,0,0
Stanly,Craxford,76109070497,1,1,1,0
Lexie,Dowsing,03915009775,0,3,1,0
Jeramie,Foltin,24560604562,1,1,0,2
Dita,Vairow,05285703614,0,3,0,1
Ibby,Littlewood,74426671572,0,2,1,1
Myrwyn,Forstall,79151529932,1,1,1,2
Chris,Brightey,53114878742,1,3,0,2
Dulciana,Lipsett,66004344679,1,0,1,0
Andonis,Sired,44305207665,1,3,1,0
Paxton,Dinzey,97082665493,1,2,1,2
Early,Merwood,09934994557,1,3,0,0
Kirstin,Pilmoor,72905669853,0,0,1,2
Leesa,Flaonier,30493488085,0,0,0,1
Merna,Trumble,13341590509,0,0,0,0
Reginauld,Ison,58481811774,1,2,0,2
Chickie,Gosart,00888715713,1,1,1,0
Cynthie,Kliemke,70563505546,0,0,1,1
Waverley,Kender,94693555746,1,0,1,2
Rutledge,Ridgedell,03251706101,0,0,1,2
Rozele,Parry,93944198810,0,3,0,2
Zacherie,Salliss,00610756731,0,0,1,0
Lottie,Denniss,12948971894,1,3,1,1
Adolphe,Jiranek,16425962048,1,3,0,2
Lin,Phelit,61675537202,0,1,1,1
Alfie,Popple,08397175129,0,3,0,1
Luther,Bugg,33836693995,1,3,1,1
Dinny,Barnardo,29387722762,1,3,1,0
Serge,Baterip,57616555181,0,1,1,2
Daffi,Seed,34511718885,1,2,1,1
Urbano,Hansberry,17068908455,1,2,0,0
Nedi,Ackrill,35849320759,1,3,1,2
Margie,Sales,99066968776,0,3,1,0
Brena,Carolan,68140344252,0,2,1,2
Beverlie,Putterill,29587352854,1,2,1,0
Andrej,Kiledal,78802463438,1,1,1,1
Phil,Leneve,81552513384,1,2,1,0
Eleanore,Doppler,55401956934,1,2,1,1
Wendie,Dowtry,13319917160,1,0,1,1
Gerrilee,Capstick,12362436043,1,2,0,2
Ingunna,Paulusch,50096798155,1,1,1,1
Nert,Osban,23881007888,1,3,1,0
Gavan,Spaven,26652527573,1,2,1,1
Carleton,Bogges,69038573363,1,2,1,1
Egon,Tolossi,85596652026,0,1,1,1
Roddie,Andriulis,05368445193,1,2,0,0
Lorin,Doogan,17079276570,0,2,0,1
Lonny,Chrisp,65263355122,1,2,1,1
Gerhardine,Swinden,40519329290,0,3,1,1
Latia,Harness,73071017525,1,2,0,0
Florri,Lindop,92382854603,0,3,1,1
Davey,Clemont,10400266157,0,2,0,1
Jonathan,Brunetti,30252730276,1,0,1,0
Cross,Shailer,30919344592,0,3,1,1
Irvine,Sabathier,18554963951,0,0,1,1
Maximilianus,Caslane,56172758252,0,1,1,1
Rudolph,Fahey,58128219527,1,0,1,0
Kennith,Brabham,21585989705,1,0,1,2
Quincey,Enderwick,00751574415,1,3,1,0
Ross,Gillogley,58215888190,1,3,1,1
Tamas,Kelland,90446707002,1,3,0,1
Tamas,Daintier,96862365356,1,1,1,2
Bryan,Landa,34607758967,1,2,1,2
Bailey,Creech,73408110053,1,3,1,0
Tabbi,Kynsey,30424758610,1,1,0,0
Othelia,Lettuce,67860067077,1,1,1,1
Lenci,Kelly,98735486346,0,1,0,0
Jeanie,Dillon,79946549000,1,2,0,0
Gaspar,Tippler,50280813682,0,3,0,2
Irena,Uzzell,74854899224,1,3,0,2
Brena,Steptowe,14767195854,1,0,1,0
Waldemar,Feathersby,39818837446,0,1,0,2
Nessa,Donan,26178430877,1,0,0,0
Lynnet,Mant,70108381009,0,3,0,1
Devan,Arcase,64608827879,1,0,1,0
Olga,Crepin,75925787982,1,2,1,1
Henrie,Dawidowitz,22331496499,0,2,1,0
Cora,Philps,97833192319,0,3,1,1
Billye,Hedderly,03518254542,1,1,1,2
Hadrian,Longworthy,21725295198,1,1,1,1
Charmian,Mulkerrins,39827907886,0,2,0,0
Perren,Oldman,40275498069,0,2,1,1
Stevana,Iglesia,71434225577,1,2,1,2
Evangelina,Guidone,04045095266,0,2,0,2
Claudetta,Chrestien,39558717996,0,3,1,1
Jack,Toffoloni,92051444793,0,0,1,2
Pooh,Kubach,37428745837,1,0,0,2
Torie,Andrioli,97066942526,0,0,1,1
Estevan,Targe,77615778437,0,1,1,1
Christine,Elner,85335130869,1,2,0,2
Rosita,Darthe,27316406766,0,1,0,0
Ahmad,Hartness,90160362647,0,1,1,2
Griffith,Crafts,16197329376,1,2,0,0
Jobi,Chishull,89149877328,1,2,1,1
Iain,Steljes,35570203812,0,2,1,1
Tadeas,Aldrin,05131496039,1,3,0,2
Sheilakathryn,Jurewicz,74855237035,1,0,0,1
Goddart,Emmanueli,55455871713,0,1,1,0
Amalea,Knighton,52499229524,1,1,0,0
Boot,Wybern,58151975639,1,1,1,2
Merrick,Gianneschi,52303988177,0,3,0,1
Tucker,Diggell,86604358007,1,1,1,1
Arnoldo,Ricco,65959127345,0,1,0,0
Celestia,Grimolbie,57659281700,1,3,1,2
Lynette,McTrustam,99709848752,1,1,1,2
Ofella,Cammiemile,68191881567,0,2,1,1
Charlie,Sweetland,00571188388,0,3,1,0
Blake,Flecknoe,60368843915,1,0,0,2
Kym,Swindle,95607638723,1,2,0,0
Gerty,Cromley,74400972910,0,0,1,0
Alicea,Woodvine,79560474800,1,2,0,1
Hamnet,Hise,12819784691,0,3,1,2
Myranda,Caherny,41256876004,1,0,1,1
Bjorn,Curwen,43362381221,1,3,1,2
Nial,Skirling,46930578643,0,0,1,1
Margareta,Kelley,80105599529,1,2,0,0
Stephanie,Baumford,12959373151,0,3,0,1
Francyne,Stillmann,97643457234,0,3,0,1
Garald,Le Clercq,12835022485,1,0,0,0
Raine,Starling,29471749763,0,3,0,0
Sophia,Dearness,84122337835,0,1,1,1
Erminie,Wiltshier,79341624095,0,1,0,2
Maury,Edeler,79940261885,0,0,0,0
Donnamarie,Coultas,72675125169,0,3,0,1
Lauren,Dwelley,09420006174,1,3,1,1
Hobard,Vaud,60989963793,1,1,0,2
Yancey,Imms,47823037155,0,3,1,1
Carlye,Seys,48857893278,0,2,0,0
Charin,O'Kenny,24136937971,0,1,0,2
Myrtle,Winridge,96466807154,0,1,0,2
Gregg,Saffell,03577870521,0,3,1,2
Salome,Routham,71161411959,0,0,0,0
Stormy,Ackeroyd,78772563332,0,3,1,1
Helenka,Friar,97788972853,1,1,0,0
Hollyanne,Quinet,63124676594,1,2,1,1
Earlie,Taffs,84333691234,1,0,0,0
Skipp,Ralls,69227610929,1,1,1,1
Frasier,Mordanti,21653100569,0,3,1,1
Hinze,Ferrelli,99931820411,0,1,1,0
Annis,Steabler,01517520953,1,3,0,1
Camellia,Starrs,59808845863,0,1,0,1
Shir,Silvester,78501895239,0,1,1,1
Jody,Charrette,41031410265,0,1,1,1
Cullie,Toyne,55953088415,0,0,0,2
Hedvig,Scurman,38537408387,0,3,0,2
Filberto,Burris,70820509016,1,3,0,0
Nanette,Versey,55046203614,0,1,1,0
Felicio,Skrines,05289684144,1,0,0,0
Brit,Adnam,35606406628,1,1,1,2
Jeane,Cole,86523140971,0,1,1,2
Loleta,Tripney,49430138403,0,2,1,0
Eddi,Mico,38703712269,0,1,0,0
Norby,Hurndall,66830396060,0,2,0,2
Kerwinn,Dolling,64014004488,1,2,0,0
Maurine,Ellett,89956959660,1,2,0,1
Augie,Arpe,06990339832,0,3,0,1
Pammy,Dorie,48294935864,1,0,1,0
Stefano,Mercer,35367575259,1,1,0,0
Franky,McGonnell,29558609387,1,3,0,0
Lonna,Andrin,77678268959,1,3,0,1
Doyle,Cozens,69679329870,0,1,0,2
Jedediah,Ogdahl,61018996579,0,0,0,2
Rudy,Wogan,44830349544,0,2,0,0
Germaine,Bernard,39849973214,1,0,0,1
Noemi,Piercey,81383272345,1,2,1,0
Ethelda,Cestard,81498375520,0,0,0,0
Arvin,Jaxon,23153825355,0,3,1,0
Kirstin,Stefanovic,22150347198,1,0,0,0
Zorina,O'Hingerty,41966177022,0,2,0,2
Boy,Sacaze,76712671902,0,0,1,2
Karoly,McVeigh,75092802548,0,0,0,1
Chilton,Yerlett,67381489330,0,1,1,1
Andros,Heinl,07258721267,0,2,0,1
Hort,Eltone,03909221464,1,2,1,0
Otis,Fearnyhough,63059359881,1,1,1,2
Bentley,Riccelli,24124484018,0,1,1,1
Tarrance,Lightowler,71209569732,0,3,1,0
Jobyna,Iveson,66779990052,0,0,1,2
Sandra,Elizabeth,99935481542,1,3,0,0
Cher,Deeprose,12426557524,1,2,1,1
Ileana,Bountiff,98945639211,1,1,0,0
Kristoffer,Noad,90455802718,0,0,1,0
Thatcher,Grutchfield,18661573791,0,3,0,0
Lethia,Conaghy,93743815710,0,3,0,1
Rand,Walesa,70854532184,1,2,1,1
Finley,Fazzioli,08918560217,0,2,1,1
Gabriell,Grigson,18682281896,0,3,0,0
Ive,Sleicht,23140066632,1,0,0,1
Odelinda,Pozzo,89994403629,1,2,1,2
Alec,Ferrieri,00740112943,1,2,1,0
Jerome,Waterhous,70744289232,1,3,0,1
Marieann,Baroche,63674988381,1,1,0,0
Leann,Locke,53564483289,0,1,1,0
Hermia,Strangward,60002907767,1,3,1,1
Ketty,Ingree,98352270804,1,1,1,1
Luis,Yanez,29118602759,0,1,1,0
Chandra,Heindrich,81335300148,0,1,0,0
Janith,Izacenko,59994255209,0,3,1,0
Thain,Lamboll,56667894948,1,3,0,0
Margaux,Emslie,17182266695,0,1,1,1
Hestia,Kenningham,25583381273,0,2,1,1
Lilia,Abbatt,12955169926,0,2,0,1
Odey,Rixon,01650360581,1,0,1,2
Amerigo,Sonschein,80498810046,0,2,0,2
Ebony,Vernall,98766023982,0,0,1,2
Lina,Goeff,32949889137,1,1,1,1
Thebault,Blackford,71219881428,0,2,1,1
Alejandrina,Spera,99225444402,0,1,0,2
Jorrie,Lethley,47375028839,0,0,0,0
Caril,Divisek,64344122939,0,1,1,2
Elbertine,MacAne,09028069192,1,0,1,1
Heather,Segoe,16609732034,0,1,1,0
Blondie,Greggs,64039628735,1,3,0,0
Herve,Pullman,76711640010,0,2,0,2
Gunter,McCafferky,68739366528,1,3,0,0
Darwin,Ventom,11127414263,1,0,1,2
Willi,Leal,64642086783,1,3,1,1
Emilie,Vibert,42352102710,0,1,1,2
Lois,Flinders,52259306889,0,2,1,0
Farr,Drinan,44245565097,1,2,0,0
Rip,Colenutt,03825447277,0,3,1,1
Jermaine,Jaffrey,85263452746,0,2,0,2
Kira,Paszak,28178771919,1,1,0,1
Mira,Prettjohn,96202980615,1,2,0,1
Virgina,Meagher,20853927507,0,2,1,2
Emlynn,Beechcraft,94874603769,1,3,0,0
Oralee,Deave,87418113627,1,2,0,0
Harrietta,Linggard,59761243080,1,1,1,2
Raimondo,Ber,62244454458,0,2,0,0
Jaine,Fosbraey,74147636177,0,0,0,1
Cherianne,Halladay,94474717607,1,2,0,2
Bernete,Daubeny,16101024633,1,3,0,2
Felecia,Benko,92656513424,1,0,1,2
Vite,Sommerly,40413836132,1,2,0,1
Doreen,Abramowitch,10264759505,1,1,1,0
Astra,Virr,24487987285,1,1,0,1
Walliw,Woodward,72966137599,1,3,1,1
Penny,Plume,01118950804,1,1,1,0
Aguie,Van Oord,81400569202,1,1,1,1
Clayborne,Barber,84261110183,1,1,1,0
Madelyn,Arthurs,80355784605,1,1,0,0
Perle,Bettanay,40889716165,1,0,1,0
Charlton,Willder,14727762668,0,2,1,1
Sheryl,Piscopo,98187317482,0,2,1,2
Marigold,Hughes,41425697151,0,0,1,1
Adriena,Hinge,90195377253,0,2,1,0
Gib,Blucher,66426700417,1,2,1,1
Alison,Spare,29838177619,1,2,1,1
Rici,Wain,31211737401,1,1,0,0
Arman,Millhouse,09238678949,0,1,0,2
Devonne,Filov,51734854307,1,0,1,1
Donnamarie,Acres,53464793823,0,0,1,2
Freddi,Schmidt,67168446510,1,2,1,1
Hieronymus,Kitteman,42808367852,1,2,1,1
Rooney,Halbord,65425789412,1,3,1,0
Devin,Addie,19923524898,0,0,0,2
Dorene,Chandlar,31994158033,1,1,0,0
Andrea,Conningham,59605711229,0,2,1,1
Fanechka,Grayne,21326863590,1,1,0,1
Giacomo,Gullam,99504506088,0,2,0,1
Brina,Dyte,37187222052,1,3,1,2
Sutherlan,Nolda,34689633106,1,2,1,0
Adolph,Hellcat,01552129498,1,3,0,1
Bridget,Christoffe,03023174668,0,2,1,1
Arlana,Wyse,38697276103,1,1,1,1
Guglielmo,Flute,21286827866,1,1,1,1
Micaela,Salters,13065559666,1,3,0,1
Lolly,Sutter,77318293012,0,0,0,2
Genevra,Greydon,78978441047,0,0,0,0
Katheryn,Agent,79906790299,0,1,0,2
Sadella,McNea,35906348287,0,2,1,0
Shayla,Ludewig,27562655016,1,3,1,2
Daryn,Vickery,74396500831,1,3,1,0
Alia,Ferronier,64881956518,0,1,1,2
Jamey,Relfe,70398677078,0,1,0,1
Stevana,Kynson,26731351918,1,2,0,1
Pepillo,Crickmore,32615192770,0,2,1,1
Gilda,Klemenz,16192889790,0,1,0,2
Archambault,Trinbey,96746209420,0,2,1,2
Ethel,Breckon,97476035930,0,2,0,2
Gardiner,Zottoli,99647452352,0,1,0,1
Marinna,Castelletti,67214148922,0,1,1,2
Derrek,Gwillim,84274144756,0,1,0,0
Justino,Garley,57539019112,1,3,1,0
Halley,Endle,06516109520,0,1,0,1
Sanson,Merkle,82070267069,1,1,1,1
Elsbeth,Binley,33765599055,1,1,0,2
Hunter,Paolone,34809262217,1,1,1,2
Valina,Segebrecht,61769259900,1,1,0,2
Hendrik,Tidy,48999808094,1,1,0,2
Pauline,Driuzzi,63867471067,0,2,0,0
Ysabel,Petcher,82419531242,0,1,1,1
Alford,Sydes,06243391265,0,2,0,1
Carolyne,Taylot,79631891488,0,3,0,2
Trescha,Bollam,32783804693,0,0,0,1
Rube,Enderle,07357869511,0,2,0,1
Jon,Garratt,36899083710,0,1,1,0
Cherey,Borsnall,74031000189,0,2,0,1
Britt,Toplis,24585921419,0,0,1,1
Sondra,Bates,98254804413,0,3,0,0
Alejandra,Landman,31140426874,1,3,1,0
Ramsay,Dunkirk,42692238851,0,2,0,2
Vaughan,Klausen,80158702371,0,0,0,0
Franky,Cardoe,05784116053,0,0,0,1
Herb,Lempel,76744594893,0,1,0,1
Collin,Golby,13161128322,1,3,1,0
Cayla,Cogdell,38866274732,1,0,1,2
Rubina,Ledes,99546804093,0,0,0,2
Lolita,Eades,06729196000,1,2,0,2
Oran,Ruppele,94313960815,1,0,1,2
Berenice,Garoghan,87360231705,1,2,0,2
Tybalt,Thorp,88734352589,0,1,0,0
Whit,Cicculini,65607096457,0,0,1,0
Katrine,Crosswaite,64166694782,0,1,0,2
Bertrando,Inchan,02781696832,0,3,0,0
Noach,Tant,99671807414,0,0,1,1
Lindie,Hardingham,21418825949,1,0,0,1
Lelah,Lohoar,00034165301,1,2,1,1
Karon,Rheam,98108334229,0,3,1,2
Nikos,Van Castele,11239987468,1,1,1,0
Julia,Le Clercq,19658303966,0,2,1,2
Durante,Dericot,42208920364,0,2,1,1
Pall,Minnis,68012729790,0,1,1,0
Ransell,Daile,30296177925,1,1,0,0
Gerhard,Leinster,41494084044,1,1,0,2
Web,Supple,34162997116,1,1,1,1
Matilda,Sarath,57511919823,1,2,1,0
Nolie,Teesdale,94318191829,1,3,0,2
Olive,McGinn,64761476181,1,1,0,0
Revkah,Labadini,14526801008,1,3,1,0
Gertrudis,Goricke,77338937346,0,0,1,1
Kayne,Klaaasen,85291298222,0,2,1,1
Hoyt,Pinchen,22423452117,0,2,1,1
Zondra,Woodwing,96902443090,0,1,1,0
Antonin,Lakey,21261282635,1,2,0,2
Lorenza,Upham,49906684561,0,3,1,0
Jaime,Worlock,61287448505,0,2,0,1
Sisile,Lewinton,94815692407,1,0,1,2
Erminia,Vaen,60065525756,1,3,0,2
Joan,Bartlosz,98292511612,1,0,0,0
Luce,Ruberry,89116368281,0,3,1,2
Abagael,Gilding,75550942716,1,2,0,1
Cordelie,Blamey,87128027971,0,2,0,2
Cyrillus,Bardwall,63864984307,1,0,0,2
Neron,Westcar,55957420946,0,3,0,2
Dotty,Kampshell,71344390704,1,2,1,2
Roosevelt,Maillard,94134523267,0,0,0,0
Gerhard,Keam,11968216457,1,2,1,2
Kata,Hickinbottom,22271386999,0,0,1,2
Brannon,Disbrow,79352780010,1,2,1,0
Ronny,Fowkes,59018980381,1,0,0,0
Nell,Lampe,08616587557,1,0,0,0
Blinni,Afonso,91780169066,1,0,1,0
Isabelita,Peyro,66867937985,1,2,1,0
Davis,Draayer,49729244168,0,3,0,0
Kellby,Mattin,46709644728,1,3,0,1
Shayne,Tosney,05170806428,1,1,1,0
Nata,Probey,57399433791,1,2,1,1
Malcolm,Innocent,18586474933,0,1,0,1
Cristin,Marcoolyn,87404908084,0,1,0,2
Sondra,Waterstone,39223003127,0,1,0,0
Humphrey,Pott,50961125460,0,1,1,2
Nelie,Bass,24580783668,0,0,1,0
Elfrieda,Spohr,06079150721,0,2,1,0
Jamie,Maciaszek,43260781648,0,0,0,1
Kilian,Smallpeice,09001428600,1,1,0,1
Biddie,Paddington,52799333474,1,2,0,1
Alix,Downham,31239934441,1,1,0,1
Zach,Jurca,01030485994,0,1,1,2
Beverly,Oakeby,31379178033,0,0,0,0
Helaina,Chiles,20626329056,0,3,0,0
Allix,Lamburn,17492525241,0,3,1,1
Boonie,Castagnaro,50224615680,1,1,1,1
Kath,Sheber,36190099327,0,0,0,1
Hillary,Yacobsohn,60528641637,1,2,1,2
Brody,Ryan,73415204359,1,3,0,2
Warren,Carrack,51073733990,0,3,0,2
My,Delacourt,16155781381,1,3,0,1
Sarene,Mattisson,72582459006,0,2,1,1
Irv,Gerram,07488246400,0,1,1,1
